ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV
-0.08029197575101783,0.292625,2.2723489203394522,0.12702187123508804,70.0,11.59,-0.37942378034446844
-0.029345466520407645,0.321125,2.2693489203394517,0.12202187123509871,70.0,11.57,-0.3870412939793383
-0.11488331874856395,0.349625,2.2673489203394546,0.11802187123508634,70.0,11.57,-0.40465615064790744
-0.010577678708833893,0.246,2.2633489203394577,0.11402187123509268,70.0,11.57,-0.45226827902171085
0.16588065863835408,0.362625,2.2593489203394514,0.11102187123508839,70.0,11.57,-0.489877598740076
-0.02622713709609452,0.357375,2.2563489203394527,0.10902187123508963,70.0,11.57,-0.5074840203824346
0.052343524823499604,0.227875,2.2523489203394575,0.10402187123509504,70.0,11.57,-0.5350874454495453
0.2567932174057114,0.163125,2.249348920339451,0.09902187123509093,70.0,11.57,-0.5726877663541854
0.25227238610067065,0.357375,2.24734892033946,0.09402187123509695,70.0,11.57,-0.6102848664211764
-0.06712325135813356,0.31075,2.2423489203394587,0.0890218712350884,70.0,11.57,-0.6678786198971354
-0.08835566394061473,0.401375,2.2393489203394537,0.08602187123508896,91.0,11.57,-0.7154688919698342
-0.07144574649100997,0.3445,2.2363489203394615,0.08202187123510092,91.0,11.57,-0.8130555387974537
-0.08347281520655704,0.277125,2.2333489203394543,0.08102187123508721,91.0,11.57,-0.9306384075478992
-0.08557239040289102,0.32375,2.2313489203394528,0.07902187123509004,91.0,11.57,-0.9582173364480258
-0.09493235068246278,0.316,2.2273489203394523,0.07702187123508455,91.0,11.57,-0.9657921548431294
-0.08178759231926563,0.292625,2.2263489203394555,0.07402187123508892,91.0,11.57,-0.9733626832665145
-0.11841337234812528,0.248625,2.223348920339452,0.0760218712350873,91.0,11.57,-1.0009287335192016
-0.13411755211083978,0.246,2.221348920339459,0.07602187123509775,91.0,11.57,-0.9984901087598701
0.24276801128693806,0.284875,2.2213489203394468,0.07402187123508878,91.0,11.57,-0.946046603604846
-0.09710334410652195,0.36,2.2193489203394625,0.07302187123509372,91.0,11.57,-0.8335980042381281
-0.017083594751264697,0.308125,2.2183489203394577,0.07102187123508726,91.0,11.57,-0.7111440885314627
0.07947947123410536,0.227875,2.2183489203394537,0.07202187123509271,63.0,11.57,-0.45868462617411
0.29025148780860316,0.025875,2.218348920339459,0.07302187123509167,63.0,11.57,-0.43621937881242284
0.1499202081631657,0.398875,2.218348920339453,0.07302187123508744,63.0,11.57,-0.3237481001987943
-0.09579657979552461,0.3185,2.218348920339456,0.07402187123508579,63.0,11.57,-0.20127053635010628
-0.09814413503429409,0.25125,2.221348920339456,0.07602187123509695,63.0,11.57,-0.10878642571507269
-0.0873250216089907,0.271875,2.2213489203394547,0.07702187123509144,63.0,11.57,-0.06629549935063472
-0.10249468237249319,0.168375,2.2233489203394514,0.07802187123508982,63.0,11.57,0.0462025188930526
-0.09375842297607584,0.168375,2.223348920339453,0.07802187123508204,63.0,11.57,0.1787079121791596
-0.026169855060401023,0.031125,2.2243489203394575,0.07802187123509338,63.0,11.57,0.34122097048256983
-0.10873080135284385,0.2745,2.226348920339456,0.07402187123509371,63.0,11.57,0.5537419903802243
-0.10139262046781242,0.163125,2.226348920339457,0.06402187123508779,63.0,11.57,0.6662712748338739
0.2959411330015426,0.29525,2.226348920339453,0.05402187123508236,63.0,11.57,0.7388091329651958
-0.016589164313146585,0.341875,2.227348920339456,0.04602187123508976,63.0,11.57,0.7613558798237312
0.0691958655238245,0.277125,2.2273489203394528,0.035021871235092074,63.0,11.57,0.7039118361476902
0.22750879716201053,0.196875,2.2263489203394475,0.03402187123508493,69.0,11.57,0.6664773281179617
0.2825889252124046,0.3185,2.22634892033945,0.026021871235081703,69.0,11.57,0.6090526871053965
-0.046304669375610875,0.36775,2.226348920339457,0.02002187123509014,69.0,11.57,0.5216382494114362
-0.08790028918341199,0.328875,2.226348920339451,0.012021871235094307,69.0,11.57,0.4642343560023987
-0.08092080785185296,0.32375,2.226348920339455,0.010021871235088416,69.0,11.57,0.39684135223736594
-0.09209066575891962,0.303,2.223348920339455,0.006021871235090543,69.0,11.56,0.28945958758991036
-0.0981424798824296,0.28225,2.223348920339455,0.0020218712350880113,69.0,11.56,0.21208941536369846
