ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV
-0.09181941022926764,0.704,-0.4412291039094381,-3.2281402231123324,81.0,10.01,-0.4188039428081658
-0.08303134104018213,0.642,-0.44022910390943043,-3.2091402231123056,81.0,10.01,-0.584045460019259
-0.09716086580751547,0.331,-0.4412291039094297,-3.192140223112322,81.0,10.0,-0.7693299183914086
-0.08320225929889867,0.684,-0.44122910390942705,-3.180140223112306,81.0,10.0,-1.0546583834427825
-0.05515320604794923,0.435,-0.4412291039094331,-3.1661402231123197,81.0,10.0,-1.1500319058150168
-0.12701579327244322,0.642,-0.44122910390942527,-3.153140223112313,81.0,10.0,-1.1854515207520042
0.14320268751847,0.539,-0.4412291039094347,-3.1451402231123304,81.0,10.0,-1.1309182475870239
-0.026510832472684966,0.249,-0.44322910390943104,-3.1421402231123223,81.0,10.0,-1.1764330892388901
0.06882448343410964,0.663,-0.4432291039094365,-3.1421402231123174,81.0,10.0,-1.1919970317175002
0.25518333194024195,0.311,-0.44322910390943143,-3.1401402231123137,81.0,10.01,-1.2076110436391154
0.05553450045894489,0.787,-0.4462291039094302,-3.137140223112317,81.0,10.01,-1.163276075751905
-0.058158633341828005,0.601,-0.44622910390943,-3.137140223112318,82.0,10.01,-1.0989930604718703
-0.044937351631446125,0.414,-0.44622910390942777,-3.141140223112312,82.0,10.01,-1.1647629114297193
-0.06084662489669879,0.58,-0.4472291039094255,-3.14914022311228,82.0,10.01,-1.170586523028816
-0.07293395649029331,0.539,-0.4482291039094349,-3.159140223112329,82.0,10.01,-1.2664647700144833
-0.06524808816804711,0.58,-0.4482291039094309,-3.170140223112324,82.0,10.01,-1.3123985070548378
-0.021837616815237233,0.559,-0.44822910390942733,-3.1801402231123124,82.0,10.01,-1.2983885683334049
-0.0937495756965778,0.539,-0.45022910390943044,-3.1821402231123206,82.0,10.01,-1.1844357671535524
0.15697196554156967,0.373,-0.45122910390943133,-3.1741402231123,82.0,10.01,-1.0905408955550095
-0.03771277076719918,0.622,-0.4512291039094268,-3.159140223112303,82.0,10.01,-0.9567047239424011
0.06016193702083448,0.373,-0.4512291039094305,-3.1531402231123264,82.0,10.0,-0.7929280007258385
0.2305683522131651,0.725,-0.4522291039094336,-3.14714022311234,82.0,10.0,-0.62921145197374
0.10248612036313409,0.394,-0.45322910390943244,-3.147140223112327,82.0,10.0,-0.4555557810776075
-0.06509712019333036,0.622,-0.4532291039094329,-3.1471402231123102,76.0,10.0,-0.27196166842893543
-0.0641853766078719,0.456,-0.45322910390942395,-3.149140223112292,76.0,10.0,-0.08842977110801098
-0.08077419727109786,0.601,-0.4552291039094268,-3.151140223112304,76.0,10.01,0.10503927741546826
-0.10285082349023526,0.352,-0.4562291039094326,-3.1541402231123197,76.0,10.02,0.15844486756991272
-0.054394585598438204,0.559,-0.45622910390943633,-3.155140223112323,76.0,10.04,0.27178641395785186
-0.10837752276340791,0.414,-0.456229103909435,-3.156140223112324,76.0,10.04,0.4950633556202937
0.16023480239724064,0.601,-0.45822910390943067,-3.1591402231123236,76.0,10.05,0.7682751562897505
-0.13851766995439982,0.249,-0.4582291039094295,-3.160140223112305,76.0,10.05,0.9514213046319031
0.009409410949500506,0.746,-0.4582291039094306,-3.160140223112319,76.0,10.04,1.0945013144761295
0.16106363991322853,0.352,-0.4582291039094367,-3.159140223112319,76.0,10.04,1.2375147250348686
0.18449466013409088,0.663,-0.4612291039094351,-3.1591402231123067,76.0,10.05,1.3204611011119531
-0.055247016841234536,0.166,-0.46122910390942956,-3.1611402231123193,82.0,10.05,1.393340033299934
-0.06511113342491097,0.539,-0.46122910390943017,-3.165140223112319,82.0,10.05,1.3661511381663716
-0.06504871270475474,0.414,-0.4612291039094355,-3.16914022311234,82.0,10.04,1.2988940584291315
-0.08301295751144716,0.642,-0.46322910390943456,-3.17414022311231,82.0,10.04,1.0815684631205256
-0.04195999680752169,0.414,-0.46322910390943045,-3.17514022311233,82.0,10.04,0.8341740477403351
-0.07984946229467013,0.601,-0.4632291039094305,-3.1761402231123146,82.0,10.04,0.7267105343974318
0.11935511341444978,0.622,-0.463229103909433,-3.177140223112324,82.0,10.04,0.6491776719399238
-0.058313922870860256,0.539,-0.4662291039094236,-3.176140223112307,82.0,10.04,0.5515752360735592
0.0091716056588373,0.684,-0.4662291039094393,-3.178140223112357,82.0,10.04,0.36390302946825687
0.15183581067930388,0.663,-0.46622910390943517,-3.186140223112324,82.0,10.04,0.2361608818524223
0.2196989752058615,0.58,-0.46622910390943106,-3.1911402231123174,82.0,10.04,0.07834865009478062
-0.0392221064607424,0.58,-0.4682291039094303,-3.1941402231122926,82.0,10.04,-0.05953378172645353
-0.057913717396629795,0.539,-0.4682291039094352,-3.196140223112334,83.0,10.04,-0.15748650226753938
-0.06036476967814084,0.622,-0.46822910390942735,-3.1991402231123134,83.0,10.04,-0.3055095728764637
-0.07956635382635244,0.725,-0.47022910390943057,-3.2011402231123336,83.0,10.04,-0.4736030275637601
-0.05351131966489706,0.456,-0.47122910390943523,-3.203140223112309,83.0,10.04,-0.6917668729873991
-0.0671939192102787,0.601,-0.4712291039094308,-3.2061402231123104,83.0,10.04,-0.7500010884517628
-0.04260953768348535,0.29,-0.4722291039094327,-3.211140223112333,83.0,10.05,-0.7583056259212339
0.07924546713785785,0.663,-0.4722291039094326,-3.2131402231123296,83.0,10.04,-0.7866804100485437
-0.015626196063077347,0.331,-0.47322910390942946,-3.2171402231123007,83.0,10.05,-0.8751253382181452
0.10277715961572623,0.601,-0.47322910390943285,-3.2191402231123134,83.0,10.05,-0.8936402806048737
0.2354559861944448,0.58,-0.47322910390942885,-3.2211402231123163,83.0,10.05,-0.9322250802481181
-0.026590826730501522,0.497,-0.47622910390943224,-3.222140223112323,83.0,10.04,-0.9708795531416776
-0.07636637593150054,0.642,-0.47622910390942685,-3.2221402231123375,82.0,10.05,-0.96960348833938
-0.07287624000424431,0.394,-0.4782291039094286,-3.2241402231122898,82.0,10.05,-0.9683966480768305
-0.09312901568508782,0.642,-0.4782291039094257,-3.2271402231123076,82.0,10.05,-0.9872587679091431
-0.06513686002620517,0.394,-0.47822910390942824,-3.2271402231123023,82.0,10.05,-1.1461895568649607
-0.07391600069219213,0.58,-0.48122910390942725,-3.2271402231123267,82.0,10.04,-1.1951886976166108
-0.060487175700770564,0.642,-0.4812291039094356,-3.2261402231123326,82.0,10.05,-1.164255846666681
0.07312403513458852,0.269,-0.4812291039094351,-3.2261402231123353,82.0,10.04,-1.0933906345507816
-0.014112978013121906,0.642,-0.48222910390943796,-3.2271402231123365,82.0,10.05,-1.0925926660566627
0.10776613033233925,0.311,-0.48322910390943324,-3.2271402231123183,82.0,10.05,-1.0518615204594544
0.2457208438518477,0.746,-0.4832291039094334,-3.2291402231123176,82.0,10.05,-1.0511967517730203
-0.009293818702043918,0.249,-0.486229103909432,-3.233140223112318,82.0,10.04,-1.0605978890172816
-0.05732668507093022,0.746,-0.4862291039094356,-3.2361402231123195,84.0,10.05,-1.0500644365013925
-0.05642959142554896,0.228,-0.48722910390942253,-3.241140223112309,84.0,10.05,-1.029595874122548
-0.07665633651069188,0.642,-0.48822910390942703,-3.2461402231123175,84.0,10.04,-0.9991916576801594
-0.04806144969667279,0.228,-0.4882291039094303,-3.247140223112337,84.0,10.04,-1.128851219205253
-0.06569880401987582,0.394,-0.4882291039094355,-3.247140223112332,84.0,10.05,-1.1285739673046988
-0.01662011380026802,0.684,-0.4912291039094321,-3.248140223112324,84.0,10.05,-0.9383592875200696
0.05312663633373087,0.456,-0.4912291039094311,-3.249140223112311,84.0,10.04,-0.6882065427007067
-0.006501221458996998,0.684,-0.49322910390942526,-3.251140223112303,84.0,10.05,-0.558115073390718
0.11446050875060865,0.311,-0.4932291039094324,-3.2521402231123044,84.0,10.05,-0.36808419822939964
0.22598433562527034,0.663,-0.4932291039094314,-3.2531402231123363,84.0,10.05,-0.1981132143647525
-0.025947625857674347,0.684,-0.49322910390943125,-3.256140223112327,84.0,10.05,-0.04820139787964939
-0.07434257076985505,0.331,-0.49322910390943353,-3.2571402231123328,84.0,10.05,0.14165199576986676
-0.07619618009121625,0.601,-0.49322910390943336,-3.2591402231123157,84.0,10.05,0.3014477313046249
-0.08349209853266554,0.456,-0.4962291039094262,-3.2621402231123127,84.0,10.05,0.42118659316103124
-0.055201747853970834,0.704,-0.49622910390943353,-3.26414022311232,84.0,10.05,0.46086938501912944
-0.13028449871900638,0.394,-0.49722910390942743,-3.2651402231123114,84.0,10.05,0.600496929320339
0.12331178755032278,0.787,-0.4982291039094389,-3.265140223112341,84.0,10.04,0.7800700667754115
-0.05435015158371916,0.642,-0.4982291039094318,-3.2651402231123186,84.0,10.05,0.949589655862999
0.053801754637914645,0.435,-0.5012291039094326,-3.2681402231123236,84.0,10.05,0.9790565723193123
0.22284731635987343,0.58,-0.5012291039094322,-3.2691402231123288,84.0,10.05,0.9784717086192283
0.041872199294383544,0.559,-0.5022291039094304,-3.2691402231123035,84.0,10.05,0.8978359734493131
-0.07503419955118784,0.663,-0.503229103909433,-3.270140223112306,90.0,10.05,0.7871502911731705
-0.07578105770933576,0.394,-0.5032291039094277,-3.269140223112312,90.0,10.05,0.6064156012893355
-0.08227854818394803,0.331,-0.5032291039094328,-3.2651402231123154,90.0,10.05,0.4756328578821173
-0.04144030360668466,0.704,-0.5032291039094323,-3.2631402231123268,90.0,10.05,0.17480302906566803
