ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV
-0.07974310391485671,0.124,0.42985293452071477,0.6897965203732405,90.0,12.36,0.8694044554846134
-0.07641233977236263,0.145,0.4278529345207133,0.7027965203732408,90.0,12.36,0.915128892543199
-0.08423296355296178,0.166,0.4248529345207111,0.7147965203732564,90.0,12.36,0.9110035049028069
-0.04417188610848612,0.207,0.42385293452071443,0.7167965203732516,90.0,12.36,0.8370246246758566
-0.10919431399902059,0.124,0.41985293452071765,0.7167965203732442,90.0,12.36,0.7431885312176303
0.07573493394678747,0.394,0.41785293452073197,0.719796520373288,90.0,12.36,0.7494914523420073
0.0006501450847008468,0.228,0.414852934520713,0.719796520373251,90.0,12.36,0.8459295655699175
-0.011416487986974096,0.166,0.41385293452071953,0.7147965203732527,90.0,12.36,0.9224989994099373
0.13756405378950254,0.186,0.41285293452071653,0.7097965203732524,90.0,12.36,0.9691958346707548
0.20161669534921756,0.186,0.4098529345207108,0.7047965203732561,90.0,12.36,0.9860161058049455
-0.06523846558911013,0.228,0.40985293452071503,0.7177965203732481,90.0,12.36,1.0329558022835414
-0.07898668256527551,0.207,0.4098529345207204,0.7437965203732583,90.0,12.36,1.0800108700009903
-0.08161886219011015,0.186,0.4078529345207196,0.7557965203732595,90.0,12.36,1.1071772127098756
-0.08213163926644314,0.186,0.40485293452071414,0.7647965203732422,90.0,12.36,1.0444506934848246
-0.05352722946476761,0.249,0.40285293452071896,0.7687965203732434,90.0,12.36,0.9118271362151026
-0.128813072165641,0.124,0.40085293452071113,0.7687965203732507,90.0,12.36,0.9093023271252514
0.19199871621303777,0.331,0.39985293452072,0.7687965203732705,90.0,12.36,0.9968720163230006
-0.0621079486729985,0.166,0.39785293452072523,0.7667965203732536,90.0,12.36,1.0945319193738705
0.04784771981386188,0.249,0.39585293452071946,0.7667965203732496,90.0,12.37,1.122277718901713
0.23484431118555993,0.186,0.3938529345207144,0.7627965203732635,90.0,12.36,1.1401050662145258
0.07185920325224676,0.228,0.3928529345207204,0.7597965203732667,90.0,12.36,1.1780095829546573
-0.07113043940439413,0.166,0.3908529345207241,0.758796520373245,88.0,12.36,1.2259868627726973
-0.062146693795529326,0.145,0.38985293452071884,0.7587965203732562,88.0,12.36,1.2640324730241483
-0.08120997144668184,0.186,0.38785293452072045,0.7577965203732503,88.0,12.36,1.3121419564880954
-0.06433820996825562,0.124,0.38785293452072633,0.7547965203732605,88.0,12.36,1.2203108331069203
-0.0675461924497936,0.186,0.38585293452071595,0.7497965203732517,88.0,12.36,1.1185346017461404
-0.13384501786558467,0.186,0.3838529345207196,0.7487965203732531,88.0,12.36,1.146808741973357
0.15875826111761887,0.331,0.3818529345207238,0.749796520373262,88.0,12.36,1.3351287158553873
-0.01773917614319381,0.186,0.3808529345207096,0.7517965203732431,88.0,12.36,1.4034899697724625
0.08666408942817673,0.207,0.3778529345207138,0.7517965203732457,88.0,12.36,1.4218879362485184
0.24297355218648878,0.207,0.3758529345207191,0.7557965203732538,88.0,12.36,1.4403180357964258
0.008198458097251095,0.249,0.37385293452072277,0.7617965203732499,88.0,12.36,1.4887756787770583
-0.068648658914771,0.186,0.3728529345207174,0.7577965203732511,86.0,12.36,1.5872562672708301
-0.07055255596601624,0.124,0.37085293452071977,0.7547965203732462,86.0,12.36,1.6857551969607576
-0.08949594669264822,0.207,0.36885293452071843,0.7497965203732612,86.0,12.36,1.864267859025544
-0.0534602214168741,0.207,0.36785293452071016,0.7447965203732583,86.0,12.36,1.88278964204156
-0.09642618871365016,0.186,0.36785293452072604,0.7397965203732417,86.0,12.36,1.9013159338922068
0.0536251949396031,0.269,0.36685293452072315,0.7347965203732592,86.0,12.36,1.8198421236834053
-0.03728786067265993,0.249,0.3658529345207225,0.7297965203732659,86.0,12.36,1.6083636036636741
0.004851407578614254,0.186,0.365852934520718,0.720796520373258,86.0,12.36,1.3068757711472418
0.14305780124255216,0.186,0.3628529345207209,0.7097965203732544,86.0,12.36,1.0453740304387982
0.1943437633504753,0.145,0.36285293452071576,0.6987965203732489,86.0,12.36,0.7838537947581489
-0.03928088644213593,0.166,0.36085293452071493,0.6857965203732649,86.0,12.36,0.49231048816307355
-0.05880907699761014,0.186,0.3608529345207115,0.6807965203732339,86.0,12.36,0.180739547468866
-0.06523647021231124,0.186,0.36085293452071715,0.6727965203732438,86.0,12.36,-0.08086357583728887
-0.08056131069647386,0.145,0.35785293452071504,0.6667965203732634,86.0,12.36,-0.36250341368875993
-0.04078415278327535,0.186,0.35685293452072137,0.6567965203732498,86.0,12.36,-0.7541844795405455
-0.09790748280551906,0.186,0.35585293452071975,0.6487965203732677,86.0,12.36,-1.0359112664807224
0.1510647405070273,0.331,0.3558529345207171,0.6407965203732496,86.0,12.36,-1.1776882453540103
-0.126872399182423,0.228,0.3528529345207147,0.642796520373245,86.0,12.36,-1.329519862899208
0.022275764875459413,0.145,0.35185293452072103,0.6447965203732567,86.0,12.36,-1.511410539902231
0.17350401860109085,0.186,0.35085293452071586,0.6407965203732562,86.0,12.36,-1.7033646693664073
