ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV,Stress
-0.0118785119589307,0.29,1.968268110623327,1.0369152737193437,81.0,19.33,-9.676790342573396,relax
0.0983226139264111,0.249,1.9542681106233268,1.025915273719339,81.0,13.25,-9.745552083444206,relax
0.302096071020616,0.249,1.9402681106233253,1.0159152737193389,81.0,12.27,-9.723856982296002,relax
0.0676406529061524,0.269,1.9272681106233285,1.0029152737193352,81.0,11.59,-9.791700114709572,relax
-0.0998638301448481,0.228,1.912268110623323,0.991915273719335,81.0,11.46,-9.929076599083732,relax
-0.1212611087299649,0.518,1.900268110623326,0.9799152737193384,81.0,11.22,-10.135981599742784,relax
-0.1104222777376789,0.331,1.8852681106233329,0.9679152737193466,79.0,11.05,-10.372410330125684,relax
-0.1042487777499941,0.435,1.870268110623324,0.954915273719342,79.0,11.05,-10.72835805605298,relax
-0.0626744545780439,0.228,1.8552681106233289,0.9429152737193416,79.0,10.93,-11.133820099067432,relax
-0.1326666474409495,0.249,1.837268110623322,0.9299152737193398,79.0,10.89,-11.298791839843886,relax
0.1017737120552728,0.394,1.8222681106233256,0.91491527371934,79.0,10.9,-10.993268721663616,relax
-0.0133870238779448,0.414,1.8082681106233307,0.9029152737193408,79.0,11.12,-9.897246253948316,relax
-0.0112134128416596,0.331,1.7932681106233284,0.888915273719347,79.0,11.37,-8.240720015848174,relax
0.0942017401605403,0.249,1.775268110623324,0.8759152737193396,79.0,11.82,-6.743685659878571,relax
0.3207408007897567,0.249,1.7642681106233302,0.8619152737193412,79.0,12.12,-5.886138915599358,relax
0.1872653561600301,0.311,1.7542681106233349,0.8489152737193479,79.0,12.38,-5.688075593330614,relax
-0.0873792427229784,0.518,1.7452681106233312,0.8369152737193453,79.0,12.48,-5.349491587898394,relax
-0.0893590011021726,0.249,1.7352681106233312,0.8229152737193378,79.0,12.42,-4.460382882403743,relax
-0.1158462252212223,0.331,1.6642681106233277,0.8089152737193399,79.0,12.22,-3.400745552008356,relax
-0.0680144559807501,0.394,1.5842681106233338,0.7959152737193479,79.0,12.22,-2.320575767729558,relax
-0.0210335525075579,0.207,1.6282681106233288,0.7839152737193423,79.0,11.38,-1.1798698002378585,relax
-0.132065078016298,0.249,1.718268110623335,0.7689152737193465,79.0,10.78,0.6213759763504179,relax
-0.1342581267441426,0.435,1.7002681106233268,0.7559152737193369,79.0,10.72,2.913165080692629,relax
0.1032542872839026,0.29,1.6102681106233336,0.7439152737193442,79.0,10.98,4.535500920459073,relax
-0.0316418193431686,0.249,1.5482681106233271,0.7299152737193382,79.0,10.87,5.96838678859908,relax
0.0679608158202433,0.249,1.5582681106233265,0.7159152737193359,87.0,10.79,7.4118258596416595,relax
0.2449921335270606,0.456,1.59526811062333,0.7039152737193466,87.0,10.78,8.845821186037828,relax
0.232405382614997,0.394,1.619268110623333,0.6929152737193441,87.0,10.79,9.970375694551898,relax
-0.1098230449447967,0.249,1.645268110623325,0.6799152737193422,87.0,10.79,10.975492182708756,relax
-0.1246945388543803,0.311,1.682268110623328,0.6679152737193389,87.0,10.79,11.331173315303996,relax
-0.1061898951697574,0.186,1.7382681106233298,0.6569152737193403,87.0,10.81,11.417421620983394,relax
-0.0552715584344962,0.228,1.7552681106233308,0.6449152737193465,87.0,10.81,11.564239488898137,relax
-0.1498863798112487,0.435,1.766268110623329,0.6329152737193432,87.0,10.82,11.731629165441769,relax
-0.0959687747347593,0.249,1.775268110623334,0.6229152737193444,87.0,10.83,12.019592751074494,relax
0.1405558469454159,0.166,1.7802681106233371,0.6109152737193427,87.0,10.83,12.28813219724018,relax
-0.0252324888337417,0.145,1.7862681106233336,0.6009152737193466,87.0,10.84,12.897249303381168,relax
