ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV,Stress
-0.0690654524641825,0.341875,2.284348920339454,-0.5309781287649116,84.0,16.92,-0.1685308884997627,relax
-0.1260377574833886,0.328875,2.28634892033946,-0.5309781287649108,84.0,13.64,-0.3866406450896842,relax
-0.15426226253985,0.362625,2.298348920339454,-0.5309781287649151,84.0,12.12,-0.5247755669638234,relax
0.2332647890523954,0.32625,2.30434892033946,-0.529978128764906,84.0,11.87,-0.6629312649509527,relax
-0.0824755281633108,0.385875,2.312348920339456,-0.5279781287649155,84.0,12.01,-0.7011033910811868,relax
0.0104741980246794,0.300375,2.3183489203394543,-0.5279781287649054,84.0,11.87,-0.7692876397926973,relax
0.1600474755215647,0.018125,2.3093489203394486,-0.5279781287649162,84.0,11.72,-0.9074797491040384,relax
0.3061544273230419,0.158,2.292348920339457,-0.5279781287649076,84.0,11.6,-0.9756755017523084,relax
0.0036830630285431,0.269375,2.282348920339447,-0.5279781287649183,84.0,11.5,-0.983870726297515,relax
-0.0734987385409124,0.031125,2.2743489203394494,-0.5279781287649107,84.0,11.48,-1.0020612981933752,relax
-0.0505406063390608,0.0285,2.267348920339454,-0.5279781287649146,84.0,11.39,-1.0702431408247088,relax
-0.0546065108008148,0.044,2.264348920339453,-0.5269781287649089,84.0,11.06,-1.238412226511694,relax
-0.0628711732860535,0.090625,2.262348920339456,-0.5269781287649076,84.0,11.42,-1.3465645774810748,relax
-0.0665161868686949,0.12175,2.261348920339452,-0.5259781287649102,84.0,10.89,-1.3746962668045968,relax
-0.0597259946505876,0.07775,2.262348920339454,-0.5269781287649095,84.0,11.23,-1.3728034193047185,relax
-0.0946838759551094,0.235625,2.266348920339456,-0.5259781287649072,84.0,11.15,-1.3308822124276452,relax
-0.1075680884314295,0.227875,2.269348920339453,-0.5259781287649126,84.0,11.13,-1.0989288770838057,relax
0.127451694541533,0.2305,2.2773489203394544,-0.5259781287649139,84.0,10.98,-0.6969396984557397,relax
0.0702175262683398,0.328875,2.2843489203394607,-0.525978128764905,84.0,11.06,-0.4149110167732945,relax
-0.0004141962491876,0.38325,2.293348920339453,-0.5259781287649148,84.0,11.0,-0.1928392280561581,relax
0.0964292779934494,0.365125,2.30934892033945,-0.5259781287649196,84.0,11.05,0.1692792151763327,relax
0.2746384033478923,0.372875,2.309348920339452,-0.525978128764905,84.0,11.0,0.1714478032283317,relax
0.1771220006317835,0.3755,2.317348920339449,-0.5259781287649132,84.0,11.04,0.2836699685835837,relax
-0.0851927616100868,0.35475,2.3263489203394565,-0.525978128764912,84.0,11.01,0.3859490852948297,relax
-0.0883610343582616,0.370375,2.3363489203394563,-0.5259781287649113,84.0,11.02,0.4782884684063274,relax
-0.0934215434791547,0.3885,2.3453489203394584,-0.5259781287649107,84.0,11.01,0.5106913734099003,relax
-0.1083983488033293,0.372875,2.352348920339453,-0.5259781287649101,84.0,11.01,0.6131609957345078,relax
-0.1063030026395811,0.401375,2.361348920339452,-0.5259781287649071,84.0,11.01,0.785700470269426,relax
-0.0531369884726402,0.372875,2.3673489203394507,-0.5279781287649181,84.0,11.0,0.9583128709212348,relax
-0.1288943111495841,0.401375,2.374348920339453,-0.5279781287649126,84.0,11.0,1.1310012102045646,relax
-0.076564106304518,0.313375,2.3793489203394538,-0.5299781287649119,84.0,11.0,1.253768438866826,relax
0.180866860797446,0.308125,2.384348920339454,-0.5309781287649139,84.0,11.0,1.336617445546786,relax
-0.0175880714402175,0.29,2.389348920339452,-0.531978128764907,84.0,11.0,1.39955105646706,relax
0.0590826123954681,0.269375,2.3913489203394507,-0.5329781287649149,84.0,11.0,1.5325720351605625,relax
0.2348871075819649,0.196875,2.395348920339455,-0.5349781287649087,22.0,11.0,1.6856830822308344,relax
0.2158292887712203,0.29525,2.3973489203394576,-0.5369781287649065,22.0,11.0,1.8088868351461351,relax
-0.0710917519238853,0.391,2.4013489203394536,-0.5409781287649065,22.0,11.0,1.9521858680671584,relax
-0.087881613312461,0.170875,2.401348920339456,-0.5409781287649114,22.0,11.0,1.9455826917081749,relax
-0.0895499525273682,0.22525,2.400348920339451,-0.5419781287649115,22.0,11.0,1.929079753231474,relax
-0.1001093508055325,0.305625,2.4013489203394585,-0.5429781287649084,22.0,11.0,1.9226794361747437,relax
-0.0995737419279266,0.32375,2.40034892033945,-0.5459781287649139,22.0,11.0,1.93638406041106,relax
-0.0439564895233945,0.398875,2.398348920339455,-0.5479781287649051,22.0,11.0,1.960195882141108,relax
-0.1212682173891457,0.378125,2.397348920339458,-0.5499781287649153,22.0,11.0,1.974117093917208,relax
-0.1015145101539052,0.35225,2.3953489203394533,-0.551978128764913,22.0,11.0,1.9681498246987208,relax
0.2633063905844825,0.349625,2.3933489203394536,-0.5549781287649129,22.0,11.0,1.902296139938128,relax
-0.0337942325655762,0.38075,2.389348920339458,-0.5569781287649086,22.0,11.0,1.8465580416972829,relax
0.0442063622390429,0.341875,2.3853489203394536,-0.5599781287649147,22.0,10.99,1.8109374687932625,relax
0.2123439509387354,0.119125,2.381348920339457,-0.5619781287649055,22.0,11.0,1.8054362969728983,relax
0.2186684589851693,0.328875,2.374348920339453,-0.5649781287649112,22.0,11.0,1.7700563391153603,relax
-0.0737554625672483,0.38325,2.369348920339452,-0.5669781287649143,22.0,10.99,1.7247993454618578,relax
-0.0888484569127323,0.39625,2.364348920339454,-0.5699781287649137,22.0,11.0,1.6196670038718513,relax
-0.0785171078060424,0.385875,2.3563489203394545,-0.5729781287649149,22.0,11.0,1.4146609401044246,relax
-0.0836552150239554,0.41175,2.3503489203394525,-0.57397812876491,22.0,11.0,1.1497827181242526,relax
-0.0861456733121613,0.38075,2.3413489203394526,-0.5779781287649115,22.0,10.99,0.9350338404308094,relax
-0.0858629015057529,0.38075,2.334348920339453,-0.5799781287649158,22.0,10.99,0.7504157484099565,relax
-0.048675742774973,0.313375,2.3263489203394543,-0.5829781287649131,22.0,10.99,0.6159298227068013,relax
-0.0484507342531712,0.3755,2.3193489203394533,-0.5869781287649067,22.0,10.99,0.4615773836185532,relax
-0.1060556256582311,0.393625,2.3103489203394547,-0.5879781287649051,22.0,10.99,0.2373596915063309,relax
0.3366369872367497,0.27975,2.3033489203394497,-0.5899781287649166,22.0,10.99,-0.01672205277533,relax
-0.1052539433457682,0.385875,2.295348920339462,-0.5939781287649075,22.0,10.99,-0.2306667074323662,relax
0.0123786490436418,0.401375,2.287348920339453,-0.5969781287649082,22.0,10.99,-0.3844731892698716,relax
0.1376268243420906,0.29525,2.279348920339453,-0.5989781287649069,22.0,11.0,-0.5081404732167045,relax
0.3275649592984274,0.202,2.2723489203394505,-0.6019781287649153,22.0,11.0,-0.6216675918372121,relax
0.1052476304235998,0.38325,2.264348920339452,-0.6039781287649102,22.0,11.0,-0.7550536348313819,relax
-0.0812918484097182,0.3445,2.255348920339456,-0.6069781287649114,22.0,11.0,-0.8882977485244958,relax
-0.0740421635005502,0.365125,2.249348920339456,-0.6089781287649062,22.0,11.0,-1.0313991353475926,relax
-0.0800139718513093,0.3755,2.2423489203394507,-0.6129781287649181,22.0,11.0,-1.2643570533098694,relax
-0.0992390927919216,0.3315,2.2343489203394555,-0.614978128764911,22.0,10.99,-1.4271708154642426,relax
-0.1087689399362334,0.25375,2.227348920339453,-0.6179781287649129,22.0,11.0,-1.5098397893671025,relax
-0.1106722434961802,0.36,2.219348920339453,-0.619978128764914,22.0,11.0,-1.5923633965334316,relax
-0.1080321421329273,0.292625,2.2153489203394536,-0.6229781287649166,22.0,11.0,-1.644741111888286,relax
-0.0739427498315062,0.227875,2.207348920339461,-0.6249781287649038,22.0,11.0,-1.7169724632157377,relax
-0.0645053256394631,0.328875,2.20134892033945,-0.62797812876491,22.0,10.98,-1.7790570306062126,relax
-0.1138241915573306,0.370375,2.195348920339459,-0.6299781287649058,22.0,10.95,-1.8309944459031533,relax
0.3109974443505889,0.29525,2.1873489203394536,-0.6329781287649192,22.0,10.98,-1.832784392149932,relax
-0.1021384030230714,0.404,2.1823489203394533,-0.6369781287649154,22.0,10.95,-1.834426603037908,relax
0.0166793835822323,0.248625,2.176348920339452,-0.6379781287649117,22.0,10.96,-1.8659208623563144,relax
0.1423745192728076,0.199375,2.1703489203394564,-0.641978128764907,22.0,10.95,-1.877267003444708,relax
0.333886287910803,0.02325,2.1653489203394534,-0.6429781287649151,22.0,10.95,-1.878464908648765,relax
0.141171867285883,0.349625,2.158348920339454,-0.6449781287649134,22.0,10.95,-1.8995145087799472,relax
-0.062792088115488,0.35475,2.152348920339454,-0.64797812876491,22.0,10.95,-1.90041578257982,relax
-0.0560086747992737,0.2745,2.1473489203394527,-0.6499781287649123,22.0,10.95,-1.9111687561893265,relax
-0.0564608148717435,0.160625,2.1423489203394563,-0.6529781287649028,22.0,10.95,-2.021773502623625,relax
-0.0771121806830246,0.163125,2.1373489203394547,-0.6549781287649135,22.0,10.95,-2.082230141252808,relax
-0.0869089388525413,0.308125,2.1313489203394584,-0.6569781287649111,22.0,10.95,-2.0525388372890268,relax
-0.0907822501694299,0.328875,2.1253489203394538,-0.6599781287649115,22.0,10.95,-2.0826998012801456,relax
-0.0886514312429889,0.39625,2.120348920339453,-0.6619781287649101,22.0,10.95,-2.0627132886104693,relax
-0.0644276566317283,0.38325,2.115348920339454,-0.6649781287649148,22.0,10.95,-2.052579599008253,relax
-0.0440180576103957,0.32375,2.1103489203394563,-0.6669781287649046,22.0,10.95,-2.032299076060603,relax
-0.1013300566725707,0.220125,2.105348920339452,-0.6699781287649164,22.0,10.95,-2.061872106735742,relax
0.2717242339713908,0.259,2.100348920339462,-0.6719781287649055,22.0,10.95,-2.0612991209123965,relax
-0.0707762742184522,0.3885,2.0953489203394584,-0.6739781287649059,22.0,10.94,-2.050580590916604,relax
0.0092343522735193,0.349625,2.090348920339454,-0.6759781287649128,22.0,10.95,-2.04971703106564,relax
0.1188055159008134,0.3445,2.0853489203394564,-0.6789781287649144,57.0,10.94,-2.048708997219041,relax
0.3069671308074493,0.1165,2.0803489203394574,-0.6809781287649079,57.0,10.94,-2.0375570863363763,relax
0.1477273867779227,0.3445,2.075348920339459,-0.6819781287649072,57.0,10.94,-1.9962619360415996,relax
-0.0899286674250775,0.4195,2.0703489203394545,-0.68497812876491,57.0,10.94,-1.854824224193576,relax
-0.090039654337637,0.3315,2.0653489203394586,-0.6889781287649056,57.0,10.94,-1.6632446684624569,relax
-0.0846674787385074,0.196875,2.060348920339456,-0.6899781287649185,57.0,10.95,-1.601524025911371,relax
-0.0958960219014187,0.2875,2.055348920339455,-0.6919781287649133,57.0,10.93,-1.4996630925830914,relax
-0.1068289575418665,0.271875,2.050348920339456,-0.6939781287649043,57.0,10.94,-1.2976627030908965,relax
-0.1105867623475603,0.191625,2.04834892033946,-0.6969781287649005,57.0,10.93,-1.115523730213225,relax
-0.0873030258891875,0.02075,2.0433489203394526,-0.6989781287649164,57.0,10.94,-0.9132470844914118,relax
-0.0541201927614148,0.3755,2.0383489203394567,-0.7009781287649127,57.0,10.93,-0.7808337138298542,relax
-0.1151848928899709,0.29,2.033348920339458,-0.7019781287649103,57.0,10.94,-0.6782846030977387,relax
0.2583569668643365,0.2305,2.0283489203394494,-0.7049781287649142,57.0,10.93,-0.5556007737318636,relax
-0.0656348339328279,0.3445,2.0233489203394552,-0.7069781287649118,57.0,10.93,-0.3827832833394067,relax
0.000710001725272,0.041375,2.019348920339453,-0.7069781287649166,57.0,10.93,-0.1898332253000139,relax
0.1032768032693578,0.02075,2.0163489203394502,-0.7089781287649143,62.0,10.93,-0.0167517283665328,relax
0.3009699585428534,0.22525,2.011348920339453,-0.7099781287649127,62.0,10.93,0.1464600437367633,relax
0.1487162952663765,0.31075,2.006348920339458,-0.7119781287649105,62.0,10.93,0.2998008927189932,relax
-0.074532314055237,0.1165,2.0013489203394537,-0.714978128764914,62.0,10.93,0.4532695861316553,relax
-0.0787972271382384,0.02325,1.9983489203394535,-0.7169781287649134,62.0,10.93,0.60686485778246,relax
-0.0810722574186202,0.1165,1.993348920339449,-0.719978128764915,62.0,10.93,0.7005854081549807,relax
-0.0943238850029602,0.02075,1.9883489203394504,-0.7219781287649172,62.0,10.93,0.8744299048348494,relax
-0.0964924509204073,0.033625,1.9833489203394583,-0.7249781287649004,62.0,10.93,1.0783969829434348,relax
-0.0434942953480854,0.025875,1.9793489203394512,-0.7269781287649114,62.0,10.93,1.2524852455797388,relax
-0.1232247646654608,0.199375,1.976348920339456,-0.7289781287649095,62.0,10.93,1.406693264271344,relax
-0.0755619791134294,0.163125,1.971348920339454,-0.7309781287649113,62.0,10.93,1.4610195794351903,relax
